1,16976,870,2234,109926,Micklands Primary School,Micklands Road,Caversham,,Reading,RG4 6LU,1189375500,E14001438,Reading Central,0,,,CY,0,Does not apply,4-11,0,0,342,61,61,32,29,52%,48%,,,,,,,,,,15,25%,46,75%,16,26%,60,98%,51%,2%,,,,,,,,,,,,,74%,30%,5%,106,66%,38%,3%,106,80%,33%,3%,106,56%,2%,36%,3%,74%,3%,50%,52%,,,,40%,54%,-27,69%,52%,3%,0%,,,,0%,2%,-10,0%,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,107,,,,103,107,107,106,106,106,,,,104,106,109,106,105,107,,,,102,107,112,106,,,,53%,80%,,,,47%,72%,,,,67%,85%,,,,47%,59%,,,,27%,30%,,,,20%,43%,,,,33%,33%,,,,0%,2%,45,74%,0,0%,3,5%,11,18%,14,23%,57,21%,79%,63%,5%,33%,0%,71%,7%,2.3,0.6,4,-2.5,-4.1,-0.9,-0.1,-1.7,1.5,108,105
1,22632,870,3302,110003,St Anne's Catholic Primary School,Washington Road,Caversham,St Anne's School,Reading,RG4 5AA,1189375537,E14001438,Reading Central,0,,,VA,0,Roman Catholic,2-11,0,0,178,29,24,10,14,42%,58%,,,,,,,,,,6,25%,18,75%,8,33%,20,83%,46%,0%,,,,,,,,,,,,,75%,17%,0%,104,75%,38%,0%,106,79%,21%,0%,104,54%,0%,38%,0%,79%,0%,20%,64%,,,,50%,44%,-17,38%,45%,0%,0%,,,,0%,0%,-10,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,107,,,,103,105,102,105,102,106,,,,102,105,106,104,102,109,,,,102,108,108,105,,,,83%,72%,,,,67%,78%,,,,67%,83%,,,,50%,56%,,,,0%,22%,,,,17%,44%,,,,17%,22%,,,,0%,0%,16,67%,0,0%,0,0%,5,21%,5,21%,29,31%,69%,55%,10%,44%,0%,60%,15%,-1.8,-4.2,0.6,-2.7,-5,-0.4,-1.4,-3.7,0.9,104,104
1,5746,870,2015,140379,Civitas Academy,90a Great Knollys Street,,,Reading,RG1 7HL,1184676720,E14001438,Reading Central,0,,,AC,0,Does not apply,4-11,0,0,405,58,53,27,26,51%,49%,,,,,,,,,,11,21%,42,79%,32,60%,46,87%,58%,11%,,,,,,,,,,,,,75%,34%,0%,106,74%,34%,0%,107,62%,23%,0%,104,70%,19%,19%,0%,85%,0%,56%,62%,,,,45%,62%,-22,59%,59%,11%,12%,,,,9%,12%,-1,9%,13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,108,,,,106,106,106,107,104,104,,,,101,105,105,104,105,109,,,,106,107,108,108,,,,82%,74%,,,,82%,71%,,,,45%,67%,,,,73%,69%,,,,27%,36%,,,,18%,38%,,,,9%,26%,,,,9%,21%,20,38%,1,2%,1,2%,12,23%,13,25%,58,17%,83%,62%,16%,60%,10%,63%,17%,1.7,-0.4,3.7,2.2,0.2,4.2,3,1,4.9,105,106
1,11790,870,2017,139972,The Heights Primary School,129 Upper Woodcote Road,,,Reading,RG4 7LB,1183570123,E14001438,Reading Central,0,,,F,0,None,4-11,0,0,351,47,48,23,25,48%,52%,,,,,,,,,,2,4%,46,96%,9,19%,45,94%,79%,19%,,,,,,,,,,,,,88%,54%,2%,109,90%,48%,0%,109,83%,50%,0%,108,90%,23%,4%,0%,94%,0%,83%,76%,,,,SUPP,SUPP,SUPP,78%,80%,17%,20%,,,,SUPP,SUPP,SUPP,22%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,111,,,,SUPP,SUPP,106,109,109,108,,,,SUPP,SUPP,109,108,107,110,,,,SUPP,SUPP,110,109,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,39,81%,0,0%,1,2%,13,27%,14,29%,49,8%,92%,82%,16%,SUPP,SUPP,SUPP,SUPP,0.9,-1,2.7,3,1.2,4.8,0.7,-1,2.4,109,108
1,32594,870,2024,109793,Wilson Primary School,Wilson Road,,,Reading,RG30 2RW,1189375573,E14001439,Reading West and Mid Berkshire,0,,,CY,0,Does not apply,3-11,0,0,454,60,59,30,29,51%,49%,,,,,,,,,,10,17%,49,83%,31,53%,48,81%,47%,5%,,,,,,,,,,,,,58%,27%,2%,103,64%,27%,2%,105,73%,24%,2%,104,63%,5%,25%,0%,76%,0%,33%,62%,,,,30%,51%,-37,45%,50%,0%,10%,,,,0%,6%,-10,6%,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,105,,,,103,103,100,103,105,104,,,,105,104,103,104,104,106,,,,103,105,104,105,,,,70%,55%,,,,70%,63%,,,,80%,71%,,,,50%,65%,,,,20%,29%,,,,10%,31%,,,,30%,22%,,,,0%,6%,26,44%,2,3%,2,3%,7,12%,9,15%,53,26%,74%,48%,0%,29%,0%,55%,0%,-3.8,-5.6,-2,-4.7,-6.5,-3,-2.6,-4.3,-0.9,102,101
1,8386,870,2026,109794,Emmer Green Primary School,Grove Road,Emmer Green,,Reading,RG4 8LN,1189375464,E14001438,Reading Central,0,,,CY,0,Does not apply,4-11,0,0,414,59,59,29,30,49%,51%,,,,,,,,,,7,12%,52,88%,21,36%,55,93%,63%,19%,,,,,,,,,,,,,76%,37%,0%,107,73%,41%,0%,107,76%,41%,0%,106,73%,24%,22%,0%,90%,0%,62%,63%,,,,14%,69%,-53,86%,64%,10%,27%,,,,0%,21%,-10,24%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,107,,,,101,107,109,106,107,106,,,,100,107,111,106,106,108,,,,96,108,112,107,,,,43%,81%,,,,14%,81%,,,,43%,81%,,,,29%,79%,,,,14%,40%,,,,14%,44%,,,,14%,44%,,,,0%,27%,38,64%,0,0%,2,3%,6,10%,8,14%,60,7%,93%,75%,13%,SUPP,SUPP,SUPP,SUPP,2.7,1.1,4.4,1.8,0.2,3.4,1.1,-0.5,2.6,108,106
1,13820,870,2226,109920,Katesgrove Primary School,Dorothy Street,,,Reading,RG1 2NL,1189375490,E14001438,Reading Central,0,,,CY,0,Does not apply,3-11,0,0,692,88,80,38,42,48%,53%,,,,,,,,,,14,18%,66,83%,52,65%,69,86%,66%,10%,,,,,,,,,,,,,78%,33%,1%,105,80%,45%,1%,107,76%,41%,1%,106,79%,11%,16%,0%,85%,0%,66%,67%,,,,43%,71%,-24,67%,65%,3%,17%,,,,0%,12%,-10,12%,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,107,,,,99,107,105,105,106,107,,,,99,108,107,107,106,108,,,,98,109,109,107,,,,57%,82%,,,,36%,89%,,,,50%,82%,,,,50%,85%,,,,14%,36%,,,,21%,50%,,,,14%,47%,,,,0%,14%,28,35%,0,0%,2,3%,8,10%,10,13%,86,20%,80%,60%,6%,47%,0%,64%,7%,-0.2,-1.8,1.3,-1,-2.5,0.6,0.6,-0.8,2.1,104,105
1,25112,870,3360,110038,St Martin's Catholic Primary School,Pendennis Avenue,Caversham Park Village,,Reading,RG4 6SS,1189375544,E14001438,Reading Central,0,,,VA,0,Roman Catholic,4-11,0,0,126,21,21,11,10,52%,48%,,,,,,,,,,2,10%,19,90%,4,19%,19,90%,76%,10%,,,,,,,,,,,,,95%,62%,0%,112,95%,71%,0%,115,90%,52%,0%,111,76%,10%,19%,0%,76%,0%,82%,70%,,,,SUPP,SUPP,SUPP,SUPP,74%,0%,20%,,,,SUPP,SUPP,SUPP,SUPP,11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,113,,,,SUPP,SUPP,SUPP,112,109,112,,,,SUPP,SUPP,SUPP,110,114,116,,,,SUPP,SUPP,SUPP,115,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,17,81%,0,0%,1,5%,1,5%,2,10%,27,4%,96%,74%,11%,SUPP,SUPP,SUPP,SUPP,4.4,2,6.8,-2.9,-5.2,-0.6,5.2,2.9,7.5,111,111
1,4900,870,2003,109778,Caversham Primary School,Hemdean Road,Caversham,,Reading,RG4 7RA,1189375454,E14001438,Reading Central,0,,,CY,0,Does not apply,5-11,0,0,408,58,59,29,30,49%,51%,,,,,,,,,,5,8%,54,92%,6,10%,59,100%,69%,7%,,,,,,,,,,,,,88%,44%,0%,109,85%,58%,0%,109,83%,34%,0%,107,73%,12%,19%,0%,93%,0%,62%,77%,,,,SUPP,SUPP,SUPP,83%,69%,3%,10%,,,,SUPP,SUPP,SUPP,0%,7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,111,,,,SUPP,SUPP,110,109,107,107,,,,SUPP,SUPP,112,107,108,110,,,,SUPP,SUPP,114,109,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,53,90%,0,0%,2,3%,8,14%,10,17%,57,2%,98%,82%,19%,SUPP,SUPP,SUPP,SUPP,3,1.3,4.7,0.3,-1.4,1.9,1.8,0.2,3.4,111,108
1,16698,870,2004,138372,Meadow Park Academy,Norcot Road,Tilehurst,,Reading,RG30 6BS,1189375562,E14001439,Reading West and Mid Berkshire,0,,,AC,0,None,4-11,0,0,354,58,57,26,31,46%,54%,,,,,,,,,,26,46%,31,54%,19,33%,53,93%,49%,0%,,,,,,,,,,,,,72%,26%,0%,105,65%,21%,0%,104,58%,19%,0%,103,56%,0%,35%,0%,79%,0%,50%,48%,,,,31%,65%,-36,74%,51%,0%,0%,,,,0%,0%,-10,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,105,,,,104,106,105,105,104,102,,,,101,105,105,103,104,104,,,,101,106,106,104,,,,65%,77%,,,,54%,74%,,,,46%,68%,,,,42%,68%,,,,12%,39%,,,,8%,32%,,,,8%,29%,,,,0%,0%,38,67%,0,0%,1,2%,14,25%,15,26%,46,48%,52%,54%,0%,59%,0%,50%,0%,-1,-2.9,0.8,0.2,-1.6,2,-1.7,-3.5,0.1,103,99
1,19860,870,2021,109790,Park Lane Primary School,School Road,Tilehurst,,Reading,RG31 5BD,1189375515,E14001439,Reading West and Mid Berkshire,0,,,CY,0,Does not apply,5-11,0,0,402,61,60,27,33,45%,55%,,,,,,,,,,17,28%,43,72%,5,8%,58,97%,67%,10%,,,,,,,,,,,,,83%,38%,0%,107,73%,27%,0%,104,82%,20%,0%,104,75%,12%,25%,0%,87%,0%,70%,64%,,,,59%,70%,-8,SUPP,67%,7%,12%,,,,0%,14%,-10,SUPP,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,107,,,,105,107,SUPP,107,105,104,,,,103,105,SUPP,105,103,106,,,,101,106,SUPP,105,,,,82%,84%,,,,59%,79%,,,,82%,81%,,,,65%,79%,,,,18%,47%,,,,12%,33%,,,,6%,26%,,,,0%,16%,55,92%,0,0%,1,2%,10,17%,11,18%,58,28%,72%,67%,16%,56%,6%,71%,19%,-0.9,-2.5,0.8,0.4,-1.1,2,-0.5,-2.1,1,106,105
1,29800,870,2036,109800,Thameside Primary School,Harley Road,Caversham,,Reading,RG4 8DB,1189375551,E14001438,Reading Central,0,,,CY,0,Does not apply,5-11,0,0,374,58,58,25,33,43%,57%,,,,,,,,,,12,21%,46,79%,13,22%,54,93%,59%,10%,,,,,,,,,,,,,79%,43%,2%,107,76%,38%,3%,108,74%,38%,2%,105,62%,14%,26%,0%,74%,0%,48%,67%,,,,17%,70%,-50,69%,57%,16%,6%,,,,0%,13%,-10,15%,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,108,,,,97,110,107,107,107,104,,,,97,107,107,105,107,108,,,,98,110,110,108,,,,33%,91%,,,,42%,85%,,,,33%,85%,,,,17%,74%,,,,17%,50%,,,,8%,46%,,,,17%,43%,,,,0%,17%,45,78%,0,0%,9,16%,6,10%,15,26%,52,31%,69%,48%,10%,19%,6%,61%,11%,-0.5,-2.3,1.2,-1.1,-2.8,0.6,-4.1,-5.8,-2.4,105,101
1,10518,870,2039,147868,Green Park Village Primary Academy,2 Flagstaff Road,Green Park,,Reading,RG2 6AX,1184676222,E14001210,Earley and Woodley,0,,,F,0,None,2-11,0,0,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1,16282,870,2253,109944,Manor Primary School,110 Ashampstead Road,,,Reading,RG30 3LJ,1189375494,E14001438,Reading Central,0,,,CY,0,Does not apply,3-11,0,0,321,41,42,19,23,45%,55%,,,,,,,,,,19,45%,23,55%,9,21%,32,76%,67%,10%,,,,,,,,,,,,,71%,33%,0%,105,79%,36%,0%,106,74%,31%,0%,106,74%,19%,24%,0%,86%,0%,68%,65%,,,,58%,74%,-9,67%,69%,0%,17%,,,,5%,13%,-5,11%,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,104,,,,105,104,106,105,106,105,,,,104,107,108,106,105,107,,,,104,108,109,107,,,,68%,74%,,,,74%,83%,,,,68%,78%,,,,63%,83%,,,,32%,35%,,,,21%,48%,,,,16%,43%,,,,16%,22%,32,76%,1,2%,4,10%,5,12%,9,21%,45,62%,38%,42%,4%,32%,4%,59%,6%,-3.2,-5,-1.3,-2.1,-3.8,-0.3,-2.7,-4.4,-1,102,102
1,17932,870,2254,145660,New Christ Church Church of England Primary School,Milman Road,,,Reading,RG2 0AY,1189375437,E14001438,Reading Central,0,,,ACC,0,Church of England,4-11,0,0,193,29,27,11,16,41%,59%,,,,,,,,,,2,7%,25,93%,14,52%,22,81%,52%,7%,,,,,,,,,,,,,81%,56%,0%,109,78%,59%,0%,110,70%,41%,0%,108,56%,7%,19%,0%,96%,0%,55%,50%,,,,SUPP,SUPP,SUPP,50%,55%,0%,13%,,,,SUPP,SUPP,SUPP,0%,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,109,,,,SUPP,SUPP,107,109,108,107,,,,SUPP,SUPP,108,107,110,110,,,,SUPP,SUPP,109,110,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,,,,SUPP,SUPP,13,48%,0,0%,1,4%,3,11%,4,15%,29,24%,76%,41%,10%,43%,14%,41%,9%,3.5,1,6.1,-0.7,-3.1,1.7,1.8,-0.6,4.1,105,103
2,1352,870,7001,137435,The Avenue Special School,"The Avenue Centre, Conwy Close",Tilehurst,,Reading,RG30 4BZ,1183389038,E14001439,Reading West and Mid Berkshire,0,,,ACCS,0,Does not apply,2-19,0,0,233,20,20,16,4,80%,20%,,,,,,,,,,8,40%,12,60%,8,40%,16,80%,0%,0%,,,,,,,,,,,,,0%,0%,0%,,0%,0%,0%,,0%,0%,0%,,0%,0%,0%,0%,0%,0%,0%,SUPP,,,,0%,0%,-67,0%,0%,0%,SUPP,,,,0%,0%,-10,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPP,,,,,,,,,SUPP,,,,,,,,,SUPP,,,,,,,,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,,,,0%,0%,12,60%,0,0%,20,100%,0,0%,20,100%,23,26%,74%,0%,0%,0%,0%,0%,0%,-5.1,-7.8,-2.4,-5.7,-8.3,-3.2,-6,-8.5,-3.5
4,,,,,,,,,,,,,,,,,,,,,,,4691271,665672,665887,340101,325786,51%,49%,,,,,,,,,,204320,31%,461567,69%,150318,23%,602764,91%,61%,8%,,,,,,,,,,,,,74%,29%,1%,105,72%,32%,1%,105,73%,24%,1%,104,72%,13%,21%,0%,81%,0%,57%,64%,,,,45%,67%,,62%,62%,6%,9%,,,,3%,10%,,8%,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,106,,,,103,106,105,105,105,104,,,,101,106,106,105,105,106,,,,102,107,107,105,,,,62%,80%,,,,59%,78%,,,,59%,79%,,,,58%,78%,,,,18%,33%,,,,20%,37%,,,,13%,29%,,,,6%,16%,508799,76%,6770,1%,35170,5%,106538,16%,141708,21%,676102,30%,70%,60%,8%,44%,3%,66%,10%,,,,,,,,,,105,104
5,,,,,,,,,,,,,,,,,,,,,,,4649171,662247,662983,338570,324413,51%,49%,,,,,,,,,,203811,31%,459172,69%,150275,23%,602526,91%,61%,8%,,,,,,,,,,,,,74%,29%,1%,105,72%,32%,1%,105,73%,24%,1%,104,72%,13%,21%,0%,81%,0%,57%,64%,,,,46%,67%,,62%,62%,6%,9%,,,,3%,10%,,8%,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,106,,,,103,106,105,105,105,104,,,,101,106,106,105,105,106,,,,102,107,107,105,,,,62%,80%,,,,59%,78%,,,,59%,79%,,,,58%,78%,,,,18%,33%,,,,20%,37%,,,,13%,29%,,,,6%,16%,508225,77%,4483,1%,34644,5%,106330,16%,140974,21%,673070,30%,70%,60%,8%,44%,3%,66%,10%,,,,,,,,,,105,104